Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	stationaryDist[1]	stationaryDist[2]	tree_length
10296	-35.90987	-52.19261	16.28273	0.0203655	0.169031	0.0396302	0.00759534	0.136269	0.0620402	0.000340014	0.00885081	0.00427083	0.054338	0.0424773	0.0736481	0.063125	0.0121692	0.0341709	0.0686426	0.0469896	0.0375628	0.272842	0.0539597	8.27349e-05	0.0386473	0.0292563	1.69883	0.580705	0.2184133	1.781587	0.13537	0.377087	0.737662	1.35563	2.65191	7.38717	1.445953	8.15695	1.755274	0.0159566	0.132438	0.0310508	0.00595103	0.106768	0.0486092	0.000266405	0.00693471	0.00334625	0.0425745	0.0332815	0.0577041	0.0494592	0.00953472	0.0267733	0.0537823	0.0368169	0.0294309	0.213775	0.0422781	6.48237e-05	0.0302806	0.0229226	0.890793	0.109207	1.276306
10332	-28.3957	-51.56728	23.17158	0.0480047	0.0297986	0.0708156	0.0479021	0.0255409	0.0619794	0.0787091	0.0464935	0.0184713	0.116792	0.0787691	0.0819216	0.0978724	0.0969384	0.0132876	0.0516419	0.00381081	0.0384794	0.0780349	0.153571	0.00185319	0.132985	0.0340402	0.656999	1.2058	1.745225	0.254775	0.911236	0.955679	0.985956	1.01424	1.04638	1.09741	0.06721142	0.1459841	0.3269189	0.0341012	0.0211681	0.0503054	0.0340283	0.0181435	0.0440284	0.0559128	0.0330277	0.0131215	0.082966	0.0559554	0.0581949	0.0695258	0.0688624	0.00943915	0.036685	0.0027071	0.0273347	0.0554339	0.109092	0.00131646	0.0944688	0.0241812	0.127388	0.872612	1.407712
10368	-35.91184	-56.0982	20.18637	0.0902083	0.053206	0.133207	0.118052	0.0110475	0.00958927	0.0260711	0.0644962	0.0656459	0.218811	0.221269	0.326933	0.0698772	0.116718	0.131618	0.0537324	0.0021086	0.0526441	0.0409676	0.148933	0.141783	0.0240528	0.0546359	0.215758	1.47055	0.7485792	1.251421	0.393808	0.634774	0.867802	1.15234	1.57536	2.53931	0.6738222	1.671728	0.08803162	0.0414635	0.0244557	0.0612275	0.0542618	0.00507791	0.00440763	0.0119833	0.0296451	0.0301736	0.100575	0.101705	0.150272	0.0321185	0.0536486	0.0604972	0.0246976	0.000969202	0.0241974	0.0188304	0.0684559	0.0651693	0.0110557	0.0251129	0.62571	0.37429	2.175608
10404	-39.58261	-59.34447	19.76186	0.0412267	0.0577446	0.00494131	0.0102264	0.00412793	0.0333594	0.0138922	0.0335206	0.0169023	0.0814409	0.0585462	0.0952796	0.011073	0.00462986	0.0462669	0.0288433	0.0521161	0.022022	0.02762	0.0372696	0.0430457	0.00843095	0.00302981	0.0283677	1.58298	0.3879172	1.612083	0.0599119	0.25339	0.651619	1.53464	3.94648	16.6912	2.035352	4.155739	0.01075228	0.0560484	0.0785048	0.00671779	0.013903	0.00561199	0.0453526	0.0188866	0.0455718	0.0229789	0.11072	0.0795946	0.129534	0.015054	0.00629437	0.0629006	0.039213	0.0708527	0.0299393	0.0375499	0.0506686	0.0585214	0.011462	0.00411909	0.806041	0.193959	0.7355551
10440	-30.20221	-48.09523	17.89301	0.00173805	0.206059	0.00133298	0.0589604	0.0156329	0.00320269	0.0108889	0.0191545	0.00158018	0.00147017	0.129447	0.102871	0.168104	0.0469846	0.0698513	0.0947402	0.251692	0.254859	0.0344271	0.0895966	0.10753	0.000831137	0.0341315	1.68551	0.588692	0.4905336	1.509466	0.401495	0.640787	0.870359	1.14895	1.56058	2.49069	0.6598435	3.077193	1.71789	0.00101933	0.12085	0.000781764	0.0345792	0.00916838	0.00187832	0.00638616	0.0112337	0.000926747	0.000862227	0.0759184	0.0603317	0.0985895	0.0275556	0.0409665	0.0555633	0.147612	0.14947	0.0201908	0.0525467	0.0630645	0.000487446	0.0200175	0.754733	0.245267	1.705085
10476	-34.41405	-52.72805	18.31399	0.00470242	0.00357738	0.000411267	0.00117174	0.00566165	0.0116859	0.000277488	0.0073628	0.00826738	0.00421432	0.0107936	0.0296815	0.0634781	0.0168418	0.00833702	0.00194103	0.0235303	0.00419296	0.0412832	0.0193332	0.0712695	0.0063533	0.00791227	1.19217	0.884696	0.5286554	1.471345	0.0427439	0.214918	0.618987	1.61554	4.65293	23.3952	2.279496	2.783182	0.8085316	0.0133485	0.0101549	0.00116744	0.00332616	0.0160714	0.0331722	0.000787691	0.0209004	0.0234682	0.011963	0.0306392	0.0842555	0.180192	0.047808	0.0236659	0.00550991	0.0667944	0.0119023	0.117188	0.0548803	0.202309	0.0180348	0.0224601	0.735672	0.264328	0.3522803
10512	-40.98392	-58.29476	17.31084	0.0150555	0.162092	0.0149225	0.019623	0.0296667	0.0823705	0.0489355	0.0678989	0.0146409	0.10076	0.0272301	0.0782472	0.0408887	0.00907214	0.136137	0.00996279	0.00531406	0.128866	0.0275642	0.0313875	0.00872997	0.0469036	0.0153915	0.779814	1.13211	0.1827342	1.817266	0.098059	0.322215	0.702345	1.4238	3.10352	10.1979	1.6791	9.944859	0.4132882	0.0134225	0.144511	0.0133039	0.0174946	0.0264489	0.0734362	0.0436277	0.0605342	0.0130528	0.0898313	0.0242766	0.0697601	0.0364537	0.00808813	0.121371	0.00888217	0.00473767	0.114889	0.0245745	0.027983	0.00778307	0.0418162	0.013722	0.908633	0.0913671	1.121661
10548	-43.39677	-59.08313	15.68637	0.000931407	0.00835074	0.00392551	0.0218114	0.0171551	0.0101312	0.0456927	0.0185338	0.0131012	0.0255127	0.00136235	0.0653527	0.0315411	0.00759475	0.0046902	0.00480808	0.0036604	0.00150845	0.0143097	0.0442644	0.000727884	0.0158451	0.0430011	2.39607	0.162361	0.6427107	1.357289	0.0418167	0.212632	0.616925	1.62094	4.70296	23.9139	2.295353	2.11182	8.854593	0.00230654	0.0206798	0.00972114	0.0540138	0.0424828	0.025089	0.113153	0.0458972	0.0324437	0.0631798	0.00337371	0.161839	0.0781084	0.0188076	0.0116148	0.0119067	0.00906462	0.00373553	0.0354366	0.109616	0.00180253	0.0392387	0.106488	0.678645	0.321355	0.4038121
10584	-42.9318	-57.21716	14.28537	0.108474	0.00994565	0.0331166	0.0466187	0.0288895	0.0538713	0.0724413	0.111413	0.0215246	0.16385	0.00977034	0.0110747	0.17616	0.0960831	0.187198	0.00738676	0.0683471	0.126843	0.022614	0.0782329	0.0528135	0.0237855	0.0539691	2.34047	0.19572	0.5012486	1.498751	0.0266495	0.170688	0.576052	1.73595	5.85863	37.5242	2.621115	2.990036	7.174941	0.0693378	0.00635739	0.0211686	0.0297993	0.0184666	0.0344353	0.0463055	0.0712164	0.0137588	0.104735	0.00624534	0.00707909	0.112604	0.0614177	0.11966	0.00472172	0.0436884	0.0810796	0.0144552	0.0500075	0.0337591	0.015204	0.0344978	0.749376	0.250624	1.564422
10620	-31.80032	-49.49792	17.69761	0.0169401	0.0618839	0.0499604	0.050225	0.0795912	0.0616422	0.00207816	0.0348396	0.00219411	0.0934322	0.0147085	0.167918	0.170414	0.00581042	0.323217	0.00038968	0.0388741	0.0243278	0.0432594	0.0419376	0.0655354	0.0354771	0.032357	0.468875	1.31868	0.1406145	1.859386	0.273583	0.531456	0.821014	1.21801	1.88162	3.6552	0.9372059	13.22329	0.2133391	0.0119548	0.043672	0.0352575	0.0354443	0.0561683	0.0435015	0.00146657	0.0245866	0.0015484	0.065936	0.0103799	0.118502	0.120263	0.00410047	0.228097	0.000275001	0.0274338	0.0171684	0.0305286	0.0295958	0.046249	0.0250365	0.0228346	0.929693	0.0703072	1.417014
10656	-36.54879	-55.29938	18.75059	0.000733107	0.200415	0.0333093	0.0260619	0.161003	0.097118	0.0198086	0.0999177	0.04319	0.10685	0.0291678	0.161453	0.192101	0.0566314	0.0490485	0.000218344	0.107365	0.0746014	0.0901652	0.277546	0.039432	0.00145195	0.259041	1.01795	0.98923	0.5715769	1.428423	0.520537	0.727299	0.905434	1.10444	1.37495	1.92109	0.4720875	2.499092	0.6174192	0.000344727	0.0942408	0.015663	0.012255	0.0757081	0.0456676	0.00931458	0.0469841	0.0203092	0.0502437	0.0137155	0.0759195	0.0903311	0.0266297	0.023064	0.000102672	0.0504859	0.0350797	0.0423982	0.13051	0.0185421	0.000682747	0.121808	0.714212	0.285788	2.126628
10692	-36.89783	-54.12557	17.22774	0.00930709	0.039362	0.00430806	0.0176721	0.0891321	0.00775034	0.000802697	0.0254884	0.00167156	0.0381698	0.0179702	0.00183932	0.195195	0.0147613	0.060786	0.00034176	0.00823951	0.0257015	0.0420326	0.0303661	0.00148484	0.00224013	0.0198992	0.0907075	1.54558	0.09193356	1.908066	0.0553585	0.243808	0.643829	1.55321	4.10159	18.0641	2.092507	20.75484	0.03521311	0.0142197	0.0601386	0.00658199	0.0270001	0.136179	0.0118412	0.00122639	0.038942	0.00255386	0.0583171	0.0274554	0.00281017	0.298225	0.0225528	0.0928709	0.000522153	0.0125886	0.0392677	0.0642189	0.0463943	0.00226859	0.00342254	0.0304027	0.954033	0.0459668	0.6545218
10728	-36.27916	-51.79499	15.51582	0.00396119	0.00346154	0.00395119	0.00392074	0.0221473	0.00914367	0.00145179	0.041652	0.00241732	0.0260775	0.00108952	0.00123573	0.021963	0.0423782	0.009533	0.0180183	0.0163961	0.00476464	0.0231563	0.021698	0.0337494	0.00354211	0.0482321	1.90235	0.458592	0.208377	1.791623	0.0422076	0.213599	0.617799	1.61865	4.68166	23.6924	2.288624	8.597987	2.48894	0.0108842	0.00951127	0.0108567	0.010773	0.0608542	0.0251241	0.00398908	0.114447	0.00664208	0.071653	0.00299369	0.00339542	0.0603477	0.116443	0.0261938	0.049509	0.0450516	0.0130918	0.0636264	0.0596197	0.0927333	0.00973265	0.132527	0.895811	0.104189	0.3639406
10764	-45.52059	-60.72476	15.20417	0.0253012	0.00170975	0.0414897	0.0160728	0.0269784	0.00593483	0.020461	0.0226829	0.0376926	0.0426219	0.0248714	0.0385308	0.0518263	5.42844e-05	0.0114762	0.00902721	0.0172061	0.00093049	0.0316314	0.00798919	0.053795	0.0126734	0.00137218	1.86039	0.483766	0.134173	1.865827	0.0656021	0.264855	0.660677	1.5136	3.77566	15.2434	1.969747	13.90613	2.307386	0.0503678	0.00340365	0.0825947	0.0319965	0.0537066	0.0118146	0.0407323	0.0451555	0.0750356	0.0848486	0.0495121	0.0767043	0.103172	0.000108065	0.0228461	0.0179707	0.0342527	0.00185235	0.0629695	0.0159043	0.107091	0.0252294	0.00273164	0.932914	0.0670865	0.5023292
10800	-34.07173	-54.01968	19.94795	0.00137191	0.00323597	0.0112233	0.00347133	0.0100706	0.00776217	0.0167053	0.00725295	0.000483815	0.00867735	0.0046099	0.0050433	0.0111026	0.000826635	0.0187901	0.00804954	0.000355189	0.00647379	0.00669497	0.000127948	0.0191209	0.00136325	0.000361841	0.262	1.4428	0.7108903	1.28911	0.0531728	0.239065	0.639894	1.56276	4.18297	18.8066	2.121634	1.813374	0.1089547	0.00895652	0.021126	0.073271	0.0226626	0.0657462	0.0506753	0.109061	0.0473508	0.00315858	0.0566501	0.0300957	0.0329251	0.0724833	0.00539668	0.122671	0.0525514	0.00231885	0.0422641	0.0437081	0.000835308	0.124831	0.00889996	0.00236228	0.644555	0.355445	0.1531747
10836	-35.90834	-55.06876	19.16042	0.0029981	0.0350841	0.0133473	0.216304	0.0782183	0.0363084	0.0526865	0.0173719	0.0785199	0.104586	0.0560017	0.0813723	0.360806	0.0911076	0.457746	0.088156	0.0097034	0.0926683	0.0241529	0.0258368	0.331525	0.0534009	0.0703389	0.0653425	1.56079	0.4029795	1.59702	0.428952	0.661797	0.879163	1.13745	1.51104	2.33126	0.6120123	3.963031	0.02511893	0.00126064	0.0147521	0.00561225	0.0909513	0.0328891	0.0152669	0.0221536	0.00730453	0.0330159	0.0439761	0.0235475	0.0342153	0.151711	0.0383088	0.192473	0.0370677	0.00408007	0.0389651	0.0101558	0.0108638	0.139399	0.0224539	0.029576	0.79851	0.20149	2.37824
10872	-30.14344	-51.14778	21.00434	0.0328118	0.0415794	0.0356446	0.0679536	0.0947535	0.0203122	0.015318	0.0133823	0.0570913	0.121851	0.135486	0.0760395	0.0653211	0.00979622	0.0778377	0.0585497	0.0427817	0.0316972	0.0552261	0.118367	0.0993417	0.0504862	0.00842938	0.181716	1.49097	0.6025293	1.397471	0.359125	0.606865	0.855714	1.16861	1.64781	2.78455	0.7404841	2.319341	0.0731264	0.0246694	0.0312614	0.0267993	0.0510907	0.0712401	0.0152717	0.0115168	0.0100614	0.0429239	0.0916136	0.101865	0.0571701	0.0491115	0.00736526	0.0585221	0.0440204	0.0321653	0.0238314	0.0415216	0.0889939	0.0746897	0.0379579	0.0063376	0.698735	0.301265	1.330058
10908	-37.04251	-54.90722	17.86471	0.00669264	0.0166912	0.00220448	0.0183897	0.130138	0.00900431	0.0444145	0.012847	0.0141161	0.0443645	0.050998	0.100539	0.0588195	0.046845	0.0243157	0.084819	0.021635	0.0446617	0.0517963	0.0216232	0.0297206	0.0236637	0.0278037	0.817514	1.10949	0.2856606	1.714339	0.0570479	0.247409	0.64678	1.54612	4.0419	17.5291	2.070771	6.001317	0.4421022	0.0075529	0.0188366	0.00248784	0.0207535	0.146866	0.0101617	0.0501234	0.0144984	0.0159306	0.050067	0.0575532	0.113462	0.06638	0.0528664	0.0274412	0.0957215	0.0244159	0.0504024	0.0584541	0.0244026	0.0335408	0.0267054	0.0313775	0.85717	0.14283	0.8861025
10944	-35.08411	-52.30641	17.2223	0.00711466	0.00889175	0.0419296	0.0134751	0.110146	0.0108797	0.0183378	0.0813595	0.0825124	0.0923926	0.00686795	0.165276	0.12426	0.0214571	0.0167658	0.00716117	0.157637	0.0418011	0.163513	0.015487	0.032263	0.106069	0.0182094	1.34265	0.794411	0.2110413	1.788959	0.267936	0.526077	0.818413	1.22188	1.90086	3.73224	0.9522876	8.47682	1.014071	0.0052944	0.00661683	0.0312021	0.0100276	0.0819654	0.00809618	0.0136462	0.060544	0.0614019	0.0687543	0.00511081	0.122991	0.0924687	0.0159674	0.0124763	0.00532902	0.117306	0.0311065	0.121679	0.0115247	0.0240086	0.0789321	0.0135506	0.894479	0.105521	1.343807
10980	-38.19104	-51.50012	13.30908	0.00732069	0.00697212	0.0477412	0.000898666	0.0885929	0.0211413	0.0657434	0.0109622	0.00898552	0.0800829	0.000784542	0.0124991	0.0355245	0.022956	0.0171859	0.00409237	0.058976	0.0496664	0.0417756	0.00478536	0.000432787	0.0761217	0.0310888	2.54324	0.0740572	0.3270446	1.672955	0.0554387	0.24398	0.64397	1.55287	4.09869	18.0379	2.09146	5.115374	20.60492	0.0105435	0.0100415	0.0687587	0.00129429	0.127595	0.0304485	0.0946861	0.0157881	0.0129413	0.115338	0.00112993	0.0180017	0.0511637	0.0330621	0.0247518	0.00589398	0.0849394	0.0715315	0.0601668	0.00689206	0.000623316	0.109633	0.0447752	0.836478	0.163522	0.6943298
11016	-36.97356	-54.30382	17.33026	0.103742	0.0370188	0.0149343	0.0273229	0.039451	0.0719719	0.0886953	0.00590099	0.000612525	0.0324296	0.0503133	0.0105358	0.0720525	0.0590076	0.0357796	0.00949439	0.17837	0.0276034	0.032401	0.0156019	0.0107425	0.135468	0.180419	1.98215	0.41071	0.4430596	1.55694	0.238868	0.497423	0.804237	1.24341	2.01036	4.18642	1.035322	3.514066	2.895697	0.0836715	0.0298571	0.012045	0.0220369	0.0318187	0.0580481	0.0715361	0.00475937	0.000494024	0.0261557	0.0405796	0.00849749	0.0581131	0.0475918	0.0288576	0.00765759	0.143862	0.0222631	0.0261326	0.0125835	0.0086642	0.10926	0.145515	0.77847	0.22153	1.239867
11052	-35.56554	-53.71742	18.15188	0.014972	0.0965606	0.0455629	0.0130672	0.0482523	0.00294038	0.00890971	0.0169858	0.00109228	0.0301838	0.139199	0.108297	0.0190735	0.0696106	0.00644995	0.0898254	0.0154221	0.0102464	0.059555	0.0366268	0.0246055	0.0200307	0.0310072	1.99625	0.402249	0.6087411	1.391259	0.226957	0.485168	0.798002	1.25313	2.06114	4.40612	1.072307	2.285469	2.977639	0.0164804	0.106289	0.0501531	0.0143836	0.0531134	0.00323661	0.00980731	0.018697	0.00120232	0.0332247	0.153223	0.119207	0.020995	0.0766235	0.00709975	0.0988748	0.0169758	0.0112786	0.0655548	0.0403167	0.0270844	0.0220487	0.034131	0.695629	0.304371	0.9084757
11088	-35.66874	-51.82073	16.15198	0.106275	0.116885	0.0563914	0.109805	0.199429	0.0135444	0.0366541	0.0133942	0.00097415	0.140864	0.00429092	0.0316996	0.250321	0.313504	0.0239681	0.0188516	0.156857	0.163058	0.0821944	0.072052	0.022949	0.150618	0.0151196	1.5252	0.68488	0.2440066	1.755993	0.280687	0.538141	0.824223	1.21326	1.85825	3.56269	0.9186707	7.196499	1.336177	0.0506142	0.0556675	0.0268569	0.0522958	0.0949797	0.00645062	0.0174568	0.00637911	0.000463947	0.0670876	0.00204359	0.0150972	0.119217	0.149309	0.011415	0.00897822	0.0747046	0.077658	0.0391458	0.0343154	0.0109296	0.0717331	0.00720084	0.877997	0.122003	2.099699
11124	-34.60201	-54.06092	19.45891	0.0856061	0.0417624	0.0476938	0.000695434	0.0379765	0.0290327	0.0040652	0.000360451	0.00331984	0.00670841	0.0105774	0.0122166	0.0163601	0.0711061	0.0320664	0.00583657	0.0299578	0.0694796	0.0554866	0.0425149	0.0224	0.0301538	0.000447773	0.801304	1.11922	0.7059442	1.294056	0.0476817	0.226688	0.629369	1.58889	4.41135	20.9724	2.200449	1.833085	0.4295701	0.130532	0.0636792	0.0727235	0.0010604	0.0579066	0.044269	0.00619861	0.000549615	0.00506209	0.010229	0.0161283	0.0186279	0.0249458	0.108422	0.0488948	0.00889959	0.0456796	0.105942	0.0846058	0.0648266	0.0341555	0.0459785	0.000682763	0.647028	0.352972	0.6558246
11160	-32.75786	-51.2772	18.51934	0.12885	0.0546848	0.0487179	0.0153874	0.141233	0.00451239	0.013364	0.00466944	0.00633695	0.00174657	0.136491	0.0379938	0.136985	0.0184928	0.060862	0.0468337	0.0379985	0.0270057	0.0889109	0.0103329	0.122224	0.178812	0.00521821	1.42468	0.745191	0.5479254	1.452075	0.199685	0.455802	0.782608	1.27778	2.19393	5.0079	1.164875	2.650132	1.147101	0.0970506	0.0411888	0.0366945	0.0115898	0.106377	0.00339875	0.0100659	0.00351704	0.00477301	0.00131552	0.102805	0.028617	0.103177	0.0139289	0.0458415	0.0352753	0.0286206	0.0203408	0.066968	0.00778278	0.0920592	0.134682	0.00393037	0.726037	0.273963	1.327662
11196	-33.95608	-54.54487	20.58879	0.0656514	0.0263004	0.035797	0.065927	0.0544848	0.00589182	0.0285103	0.00644592	0.021107	0.015346	0.249667	0.0525232	0.126452	0.0213869	0.0628292	0.0435075	0.0525197	0.170414	0.059457	0.0542587	0.0437645	0.0407058	0.0212899	0.632089	1.22075	0.7158022	1.284198	0.377905	0.622141	0.862377	1.15959	1.60735	2.64617	0.7036268	1.794068	0.3106734	0.0495768	0.0198608	0.0270322	0.0497849	0.0411443	0.00444922	0.0215296	0.00486765	0.015939	0.0115886	0.188536	0.039663	0.0954902	0.0161504	0.0474456	0.0328548	0.0396603	0.128689	0.0448991	0.0409736	0.0330488	0.0307391	0.0160771	0.642099	0.357901	1.324237
11232	-35.99344	-55.14298	19.14954	0.0213114	0.00979487	0.00171824	0.00110035	0.0596199	0.0277163	0.0367447	0.00195145	0.00341536	0.0281191	0.0260486	0.0405399	0.0280624	0.00150085	0.0332966	0.0498001	0.0108568	0.00677402	0.00813377	0.0281242	0.00374584	0.0313499	0.0320314	0.0708459	1.55749	0.4643991	1.535601	0.014693	0.127672	0.52616	1.90056	7.83258	68.0596	3.051629	3.306641	0.02729228	0.0433373	0.0199182	0.00349409	0.00223759	0.121239	0.0563618	0.0747215	0.00396833	0.00694525	0.057181	0.0529705	0.0824391	0.0570656	0.00305203	0.0677095	0.10127	0.0220777	0.0137752	0.0165403	0.0571914	0.00761727	0.0637509	0.0651368	0.7678	0.2322	0.4917558
11268	-33.40166	-54.73113	21.32947	0.0491644	0.00945686	0.00999021	0.0419837	0.0274856	0.0114915	0.0520839	0.0086144	0.0200865	0.0394645	0.0253731	0.0815498	0.0834603	0.00412998	0.010648	0.018858	0.00577085	0.0175537	0.0606144	0.00167866	0.00147535	0.0118563	0.0719324	0.355205	1.38688	0.8942571	1.105743	0.136812	0.37904	0.738852	1.35345	2.63824	7.30932	1.438293	1.236493	0.1536711	0.0739623	0.0142268	0.0150291	0.0631598	0.041349	0.0172877	0.0783543	0.0129594	0.0302179	0.0593699	0.0381709	0.122683	0.125557	0.00621309	0.0160187	0.0283697	0.00868159	0.0264076	0.0911875	0.00252536	0.0022195	0.0178365	0.108214	0.552871	0.447129	0.6647224
11304	-49.69906	-59.73315	10.03409	0.483974	0.0744607	0.00846775	0.215887	0.0873943	0.396773	0.0256332	0.384612	0.00510208	0.243982	0.0784976	0.0169657	0.436886	0.270646	0.0692736	0.13042	0.178268	0.408586	0.0220351	0.238102	0.080942	0.251345	0.145747	1.91586	0.450484	0.2568002	1.7432	0.0215502	0.153893	0.557735	1.79297	6.49801	46.4033	2.774683	6.788157	2.551739	0.113769	0.0175037	0.00199054	0.0507492	0.020544	0.0932706	0.00602567	0.0904118	0.00119936	0.0573536	0.0184527	0.00398818	0.1027	0.0636216	0.0162843	0.0306582	0.041906	0.0960474	0.00517985	0.0559712	0.0190273	0.0590844	0.0342612	0.8716	0.1284	4.254
11340	-29.46563	-51.51039	22.04476	0.0197785	0.0669326	0.00269231	0.00404048	0.0369051	0.0751316	0.0557852	0.0108694	0.00794108	0.114249	0.0659837	0.0867631	0.0792912	0.070727	0.0182998	0.0638212	0.108519	0.0169763	0.267486	0.0064892	0.0075398	0.102919	0.0666474	0.292178	1.42469	0.8858431	1.114157	0.815282	0.9052	0.969405	1.03156	1.10473	1.22657	0.1476664	1.257736	0.1230489	0.0145882	0.0493681	0.00198579	0.00298017	0.0272204	0.0554154	0.041146	0.00801703	0.00585717	0.0842674	0.0486681	0.0639946	0.0584835	0.0521667	0.0134975	0.0470732	0.0800413	0.0125214	0.197292	0.0047863	0.00556119	0.0759105	0.0491577	0.557078	0.442922	1.355788
11376	-35.29436	-52.03752	16.74317	0.038663	0.0473349	0.00512407	0.00891848	0.0271209	0.0188339	0.0411101	0.161664	0.010582	0.119984	0.0285004	0.0984424	0.197443	0.0413589	0.0806502	0.0199609	0.00549041	0.0269179	0.137602	0.0940113	0.0442856	0.034786	0.0364777	1.5079	0.695262	0.213111	1.786889	0.186746	0.441151	0.774672	1.29087	2.2668	5.35488	1.213316	8.384782	1.301291	0.0291738	0.0357174	0.00386646	0.00672959	0.0204645	0.0142114	0.0310203	0.121986	0.00798482	0.0905363	0.0215055	0.0742814	0.148984	0.0312081	0.060856	0.0150618	0.00414288	0.0203114	0.10383	0.0709378	0.0334165	0.0262484	0.0275248	0.893445	0.106555	1.325263
11412	-39.32715	-55.42677	16.09963	0.0347459	0.023194	0.00632825	0.0919437	0.069416	0.070596	0.0143604	0.0287775	0.00804793	0.185931	0.0195282	0.085882	0.134182	0.134477	0.0151214	0.00436303	7.36899e-05	0.0229027	0.0602432	0.0208706	0.113165	0.0520413	0.0320528	1.64615	0.612312	0.1918031	1.808197	0.115781	0.349409	0.720325	1.38826	2.86198	8.63699	1.558975	9.427363	1.613048	0.0282891	0.0188839	0.00515228	0.0748578	0.0565165	0.0574772	0.0116918	0.0234298	0.00655239	0.151379	0.0158993	0.0699226	0.109247	0.109487	0.0123114	0.00355225	5.99962e-05	0.0186467	0.0490483	0.0169923	0.0921359	0.0423705	0.0260965	0.904098	0.0959015	1.228244
11448	-38.15307	-54.6086	16.45553	0.0238319	0.0239287	0.00320344	0.0116076	0.0652235	0.00154649	0.0155062	0.00135319	0.0079921	0.0327462	0.016477	0.0381047	0.0526677	0.0190014	0.000949133	0.00149517	0.000217795	0.00483424	0.0203054	0.00738649	0.000657779	0.00469566	0.00376796	0.686365	1.18818	0.08221118	1.917789	0.106486	0.335435	0.711211	1.40605	2.9812	9.3909	1.619487	23.32759	0.346596	0.0666627	0.0669334	0.00896067	0.0324689	0.182443	0.00432584	0.043374	0.00378515	0.0223555	0.0915978	0.0460896	0.106587	0.147322	0.0531508	0.00265492	0.00418229	0.000609217	0.0135224	0.0567985	0.0206615	0.00183994	0.0131347	0.0105398	0.958894	0.0411056	0.3574998
11484	-33.52006	-52.15163	18.63157	0.210853	0.0128896	0.0345646	0.00224722	0.121004	0.0477551	0.0285427	0.0102648	0.0993213	0.0373401	0.0673017	0.122482	0.0794197	0.0442662	0.0303996	0.286618	0.200609	0.0923253	0.186478	0.122552	0.0096955	0.122892	0.17793	0.78661	1.12803	0.4010766	1.598923	0.678154	0.827444	0.942618	1.06087	1.20854	1.47459	0.2808256	3.986579	0.4183967	0.0981739	0.00600142	0.0160934	0.00104631	0.0563398	0.0222349	0.0132896	0.00477934	0.0462443	0.0173857	0.0313359	0.057028	0.0369781	0.0206105	0.0141542	0.13345	0.0934043	0.042987	0.0868248	0.0570605	0.00451426	0.0572189	0.0828447	0.799462	0.200538	2.147752
11520	-41.88482	-57.941	16.05619	0.142283	0.215544	0.0473805	0.011918	0.0439191	0.00325882	0.136237	0.0676325	0.0753037	0.114102	0.00559083	0.0203264	0.00921615	0.0854008	0.068475	0.0693291	0.0284375	0.0126685	0.219547	0.0806888	0.652145	0.00155654	0.12051	0.0234141	1.58595	0.2578324	1.742168	0.013007	0.120304	0.516493	1.93614	8.31228	76.8816	3.139758	6.756977	0.008858074	0.0637621	0.0965928	0.0212329	0.00534086	0.0196817	0.00146039	0.0610526	0.0303085	0.0337462	0.0511331	0.00250545	0.00910899	0.00413008	0.0382711	0.030686	0.0310688	0.0127438	0.00567721	0.0983866	0.0361595	0.292249	0.000697542	0.0540046	0.871084	0.128916	2.23147
11556	-44.85081	-59.68215	14.83134	0.00639192	0.0438315	0.107351	0.341681	0.0127949	0.0419167	0.0284194	0.153572	0.0752393	0.204901	0.0654992	0.189058	0.252337	0.152952	0.0313605	0.128605	0.0923391	0.0640082	0.29087	0.00648973	0.00196219	0.068293	0.0333192	1.8287	0.502778	0.1923429	1.807657	0.321971	0.575388	0.841613	1.18819	1.73796	3.10587	0.8194489	9.398095	2.18232	0.00267088	0.0183151	0.0448567	0.142772	0.00534639	0.017515	0.0118751	0.0641702	0.0314389	0.0856184	0.027369	0.0789982	0.10544	0.0639113	0.0131041	0.0537378	0.0385841	0.026746	0.12154	0.00271175	0.000819903	0.0285364	0.0139225	0.903829	0.0961715	2.393191
