Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	stationaryDist[1]	stationaryDist[2]	tree_length
7200	-38.15629	-55.20061	17.04432	0.20287	0.13482	0.030206	0.0158221	0.118749	0.0147659	0.0748417	0.0661122	0.0714644	0.0294213	0.0529644	0.0671797	0.184039	0.0140686	0.177564	0.0701738	0.127204	0.0979238	0.204749	0.094356	0.158879	0.19331	0.0433115	1.47101	0.717396	0.342628	1.657372	0.526257	0.731185	0.906941	1.10261	1.36764	1.90021	0.464186	4.837235	1.230288	0.0903733	0.0600591	0.013456	0.00704834	0.0528997	0.00657785	0.0333401	0.0294513	0.0318356	0.0131064	0.0235943	0.0299269	0.0819848	0.0062672	0.0791004	0.0312607	0.056666	0.0436226	0.0912107	0.0420332	0.0707766	0.0861147	0.0192942	0.828686	0.171314	2.244796
7236	-37.4437	-55.04038	17.59668	0.311647	0.0578825	0.0158798	0.00976664	0.191188	0.0184276	0.00739583	0.11564	0.0693872	0.016845	0.328218	0.100004	0.0631924	0.0398394	0.176781	0.0825827	0.0300482	0.0593399	0.332161	0.0834586	0.226008	0.191803	0.021317	1.22457	0.865255	0.5768421	1.423158	0.387484	0.629782	0.865668	1.15518	1.58785	2.58075	0.6855269	2.467153	0.8491653	0.122271	0.0227096	0.00623028	0.00383184	0.0750105	0.00722988	0.00290168	0.0453703	0.0272233	0.00660894	0.128773	0.0392357	0.0247929	0.0156306	0.0693581	0.0324005	0.0117891	0.0232814	0.13032	0.0327441	0.0886719	0.0752519	0.0083635	0.711579	0.288421	2.548812
7272	-40.81761	-59.10837	18.29077	0.0310845	0.00817222	0.0325848	0.0402844	0.01546	0.236091	0.0391081	0.0595383	0.051049	0.0832646	0.0147848	0.129062	0.075341	0.0004736	0.0442799	0.0150289	0.0785178	0.0435056	0.0351734	0.0153047	0.0600488	0.0236518	0.103362	1.59858	0.640849	0.7192089	1.280791	0.0956797	0.318378	0.699725	1.42913	3.14092	10.4515	1.696862	1.780833	1.496687	0.0251662	0.00661626	0.0263808	0.0326144	0.0125165	0.19114	0.0316621	0.0482025	0.0413295	0.0674114	0.0119698	0.104489	0.0609964	0.000383428	0.0358492	0.0121675	0.0635684	0.0352223	0.0284766	0.0123907	0.0486158	0.0191486	0.0836823	0.640396	0.359604	1.235171
7308	-36.44273	-56.17822	19.73548	0.134835	0.00265094	0.0150906	0.154841	0.0478843	0.0190571	0.0197191	0.132473	0.0161736	0.0169788	0.173203	0.0619158	0.107491	0.0671365	0.0325296	0.0471261	0.0476023	0.0405312	0.176068	0.0631885	0.0383627	0.0572932	0.0189091	1.30141	0.819156	1.074491	0.9255092	0.199646	0.455759	0.782585	1.27782	2.19414	5.00887	1.165016	0.8613469	0.9532308	0.0904286	0.00177789	0.0101207	0.103846	0.0321143	0.0127809	0.0132249	0.0888446	0.010847	0.0113871	0.116161	0.0415247	0.0720905	0.045026	0.0218164	0.0316058	0.0319251	0.0271828	0.118082	0.0423782	0.0257285	0.0384244	0.0126816	0.462755	0.537245	1.49106
7344	-35.47749	-56.04955	20.57206	0.173488	0.00164613	0.0458547	0.0470816	0.0330409	0.0324301	0.0177448	0.0552544	0.022835	0.040919	0.0551471	0.014014	0.0628059	0.0287728	0.0217325	0.057334	0.024443	0.0788345	0.063088	0.0135375	0.00307143	0.0150023	0.135933	1.00465	0.997212	0.9160359	1.083964	0.260769	0.519166	0.815044	1.22693	1.92617	3.83481	0.9718919	1.183321	0.6044737	0.166174	0.00157674	0.0439217	0.0450968	0.031648	0.031063	0.0169968	0.0529251	0.0218724	0.039194	0.0528224	0.0134233	0.0601583	0.0275599	0.0208163	0.054917	0.0234126	0.0755112	0.0604284	0.0129668	0.00294195	0.0143699	0.130203	0.541982	0.458018	1.044011
7380	-37.56471	-56.11036	18.54565	0.069411	0.0267697	0.0129594	0.0391912	0.0263057	0.058548	0.0392907	0.038361	0.0605304	0.00399432	0.0496183	0.0253468	0.0295341	0.0463346	0.036047	0.00617029	0.101852	0.00252851	0.0989014	0.0203535	0.0424365	0.0285998	0.0927801	1.26244	0.842536	0.3287725	1.671228	0.274365	0.532196	0.821371	1.21748	1.87901	3.64478	0.9351422	5.083234	0.8990296	0.072616	0.0280057	0.0135578	0.0410008	0.0275204	0.0612514	0.0411049	0.0401323	0.0633253	0.00417875	0.0519094	0.0265172	0.0308978	0.0484741	0.0377115	0.0064552	0.106554	0.00264526	0.103468	0.0212932	0.044396	0.0299204	0.0970641	0.835614	0.164386	0.9558641
7416	-35.33317	-53.82445	18.49129	0.0729341	0.0738614	0.0329437	0.12774	0.0217856	0.0575964	0.00410527	0.0151215	0.060755	0.00386853	0.0370325	0.0978876	0.0447128	0.0986042	0.0481563	0.00725708	0.04066	0.0491189	0.0918801	0.0182245	0.0567509	0.0113388	0.00322756	0.470661	1.3176	0.1056138	1.894386	0.953296	0.976943	0.992749	1.0073	1.0236	1.04899	0.03458393	17.93692	0.2143259	0.0678102	0.0686723	0.0306293	0.118766	0.0202551	0.05355	0.00381686	0.0140591	0.0564867	0.00359675	0.0344308	0.0910106	0.0415715	0.0916769	0.0447732	0.00674724	0.0378035	0.0456681	0.0854251	0.0169442	0.052764	0.0105422	0.00300082	0.947193	0.0528069	1.075562
7452	-35.45802	-54.60845	19.15044	0.045536	0.0799803	0.0269761	0.0535819	0.0502692	0.0541193	0.0588226	0.029855	0.0622788	0.170227	0.0452523	0.120492	0.18001	0.0861469	0.00725256	0.127962	0.170566	0.129978	0.0390533	0.131499	0.17455	0.0134883	0.0497467	0.517063	1.28976	0.3066427	1.693357	0.912122	0.956132	0.986102	1.01409	1.04588	1.09634	0.06650906	5.522249	0.2405385	0.0238703	0.0419262	0.014141	0.028088	0.0263514	0.0283697	0.0308352	0.0156502	0.032647	0.0892342	0.0237216	0.0631626	0.0943623	0.0451588	0.00380185	0.0670786	0.0894117	0.0681355	0.020472	0.068933	0.0915004	0.00707067	0.0260776	0.846679	0.153321	1.907643
7488	-32.65342	-51.62326	18.96984	0.182965	0.0813689	0.127585	0.0427478	0.145804	0.00890566	0.0851464	0.0633858	0.031807	0.207835	0.0550493	0.104526	0.148224	0.0100752	0.0264164	0.0161103	0.238384	0.0665762	0.283516	0.16057	0.119593	0.145151	0.0685495	0.607405	1.23556	0.527347	1.472653	0.719233	0.85152	0.951091	1.05142	1.17437	1.39037	0.2383019	2.792569	0.2949623	0.075596	0.0336195	0.0527148	0.0176623	0.0602425	0.00367958	0.0351802	0.0261893	0.0131418	0.085872	0.0227449	0.0431873	0.0612421	0.00416281	0.0109145	0.00665634	0.0984939	0.0275075	0.117141	0.0663434	0.0494128	0.0599724	0.0283228	0.736326	0.263674	2.420293
7524	-33.05282	-48.89768	15.84487	0.125546	0.0705362	0.00795679	0.00559826	0.0541062	0.0167672	0.134253	0.0282299	0.0309441	0.0330963	0.0240522	0.153119	0.22505	0.0664444	0.0456685	0.00877895	0.0346283	0.0474467	0.173212	0.0463521	0.0118052	0.210613	0.151046	1.8204	0.507757	0.1781353	1.821865	0.36576	0.612308	0.858101	1.16536	1.63317	2.73403	0.7272468	10.22742	2.151113	0.0736234	0.0413641	0.00466605	0.00328295	0.0317291	0.00983266	0.0787289	0.0165547	0.0181464	0.0194084	0.0141048	0.0897927	0.131975	0.0389646	0.0267811	0.00514818	0.0203069	0.0278238	0.101576	0.027182	0.00692284	0.123509	0.0885768	0.910932	0.0890676	1.705251
7560	-37.26441	-58.68557	21.42115	0.0556339	0.0399346	0.00455057	0.113487	0.144152	0.0968279	0.0141289	0.0184648	0.0187689	0.00869971	0.00517604	0.107686	0.0215666	0.121846	0.0154383	0.0100103	0.0578688	0.0472331	0.176447	0.0189117	0.0340472	0.0232782	0.172466	0.496498	1.3021	1.133836	0.8661641	0.264895	0.523156	0.816993	1.224	1.91147	3.77508	0.9605411	0.7639236	0.2287834	0.0419365	0.0301024	0.00343019	0.085546	0.108661	0.0729882	0.0106502	0.0139186	0.0141479	0.00655778	0.00390166	0.0811732	0.0162568	0.0918469	0.0116372	0.00754569	0.0436211	0.035604	0.133005	0.0142555	0.0256645	0.0175469	0.130003	0.433082	0.566918	1.326625
7596	-41.45769	-64.38249	22.9248	0.0227738	0.057988	0.0244921	0.0308804	0.115831	0.03641	0.0721285	0.0107198	0.0568446	0.0112146	0.016435	0.0396605	0.025138	0.00272581	0.00534502	0.0791237	0.0176946	0.0665438	0.0726062	0.00631049	0.0185675	0.0280988	0.0175508	0.559553	1.26427	1.617652	0.3823482	0.329668	0.582056	0.844643	1.18393	1.71805	3.03335	0.8023669	0.23636	0.2655544	0.0272713	0.0694397	0.029329	0.0369788	0.138706	0.0436004	0.0863728	0.0128368	0.0680705	0.0134294	0.0196807	0.0474929	0.0301024	0.00326412	0.00640059	0.0947495	0.021189	0.0796853	0.0869448	0.00755672	0.0222342	0.0336479	0.0210168	0.191174	0.808826	0.8350833
7632	-32.30109	-50.50527	18.20418	0.068744	0.0987393	0.00274896	0.0318417	0.0319828	0.0193314	0.0276399	0.000690444	0.0284012	0.00157488	0.0800128	0.0443572	0.0486448	0.00957312	0.0132652	0.0624348	0.0611112	0.0390626	0.00596966	0.0512782	0.000132025	0.0258255	0.0138772	1.1406	0.915642	0.2078165	1.792184	0.316784	0.570848	0.839535	1.19114	1.75178	3.15673	0.8311937	8.623875	0.7474072	0.0895993	0.128694	0.00358292	0.0415017	0.0416855	0.0251961	0.0360251	0.000899908	0.0370175	0.00205266	0.104287	0.057814	0.0634024	0.0124774	0.0172895	0.081376	0.0796507	0.0509133	0.00778071	0.0668347	0.000172078	0.0336603	0.0180873	0.896092	0.103908	0.767239
7668	-36.13519	-51.59337	15.45818	0.0153136	0.00401666	0.000415466	0.0146727	0.0350042	0.00958682	0.0177876	0.00145016	0.018119	0.0410431	0.0288461	0.0128542	0.0296894	0.0242954	0.00613824	0.0351676	0.0144252	0.0240865	0.00261454	0.0110368	0.000635391	0.0289829	0.0178876	2.25188	0.248873	0.2218658	1.778134	0.136621	0.378782	0.738695	1.35374	2.64004	7.31954	1.439303	8.014459	5.428984	0.0388602	0.0101928	0.0010543	0.0372339	0.0888275	0.0243278	0.0451382	0.00367995	0.0459792	0.104152	0.0732007	0.0326192	0.0753405	0.0616526	0.0155765	0.0892423	0.0366057	0.0611226	0.00663472	0.0280071	0.00161238	0.0735478	0.0453921	0.889067	0.110933	0.3940693
7704	-41.1659	-57.07746	15.91156	0.0307648	0.0511882	0.000281879	0.00609387	0.00209615	0.0142778	0.0140439	0.0095233	0.0299897	0.0044537	0.0627861	0.0192931	0.032813	0.0174956	0.0242101	0.0248628	0.0132132	0.00406893	0.0116571	0.0130407	0.0128005	0.0981237	0.000552911	1.77213	0.536723	0.4243884	1.575612	0.0088836	0.0998899	0.487382	2.05178	10.011	112.567	3.415451	3.712664	1.981056	0.0618225	0.102864	0.000566442	0.0122458	0.00421227	0.0286915	0.0282216	0.0191373	0.060265	0.0089498	0.12617	0.0387698	0.0659385	0.0351578	0.0486506	0.0499623	0.0265521	0.00817659	0.0234251	0.0262056	0.0257229	0.197182	0.00111109	0.787806	0.212194	0.4976311
7740	-34.43161	-52.26442	17.8328	0.100508	0.00983275	0.00640088	0.0240215	0.0263116	0.003165	0.0267668	0.0147627	0.00644024	0.0141187	0.0272619	0.0050125	0.0368672	0.0173426	0.00593002	0.109918	0.00437088	0.0647609	0.00162768	0.0331287	0.0253237	0.00443704	0.0163613	0.969985	1.01801	0.1420427	1.857957	0.299055	0.555038	0.832211	1.20162	1.80168	3.34387	0.8728365	13.08028	0.5716955	0.171905	0.0168176	0.0109478	0.0410856	0.0450024	0.00541331	0.045781	0.0252495	0.0110152	0.0241482	0.0466277	0.0085732	0.0630564	0.0296621	0.0101425	0.188	0.00747579	0.110765	0.00278392	0.0566621	0.0433128	0.00758895	0.0279837	0.928979	0.0710213	0.5846708
7776	-43.48096	-56.7071	13.22614	0.0656689	0.0203579	0.049507	0.00225456	0.00180546	0.00636186	0.00615407	0.0371541	0.0218126	0.0380107	0.0113391	0.0150833	0.048695	0.0117549	0.00471531	0.0322386	0.029209	0.029925	0.0169073	0.0208907	0.0674583	0.0520038	0.0735478	2.46102	0.123388	0.3350861	1.664914	0.0128368	0.119534	0.515459	1.94002	8.36585	77.9009	3.149282	4.968614	11.96725	0.0990698	0.0307124	0.0746874	0.00340129	0.00272377	0.00959766	0.00928418	0.0560515	0.032907	0.0573439	0.0171064	0.0227551	0.0734626	0.0177337	0.00711363	0.048636	0.0440655	0.0451456	0.0255067	0.0315162	0.101769	0.0784543	0.110956	0.832457	0.167543	0.6628554
7812	-36.73773	-54.66079	17.92307	0.0125414	0.00478237	0.00737255	0.0325877	0.0290086	0.00281539	0.0817312	0.0229912	0.00930437	0.0132901	0.0279884	0.0382797	0.056581	0.0202979	0.0635737	0.0119714	0.0652168	0.0317897	0.0591158	0.0410654	0.0109553	0.0287954	0.0677075	0.929475	1.04231	0.1302976	1.869702	0.429606	0.662289	0.879367	1.13718	1.50992	2.32772	0.6109121	14.34947	0.535045	0.0169533	0.00646473	0.0099661	0.0440516	0.0392134	0.0038058	0.110483	0.0310791	0.0125775	0.0179653	0.0378343	0.0517459	0.0764854	0.0274383	0.0859379	0.0161827	0.0881591	0.0429728	0.0799118	0.0555116	0.0148092	0.0389251	0.091526	0.934851	0.0651488	0.7397628
7848	-37.15508	-58.00652	20.85144	0.0260724	0.0251655	0.0319346	0.00535917	0.0206514	0.00374013	0.0106583	0.152362	0.00152174	0.0762367	0.116606	0.104895	0.0106098	0.0164528	0.0169509	0.0294182	0.0734577	0.0727611	0.0476002	0.0466553	0.00579226	0.0260775	0.00321089	0.78167	1.131	0.904897	1.095103	0.218897	0.476687	0.793624	1.26004	2.09781	4.56837	1.098454	1.210196	0.4146794	0.0282111	0.0272298	0.0345542	0.00579878	0.0223455	0.00404693	0.0115326	0.16486	0.00164657	0.0824903	0.126171	0.113499	0.0114801	0.0178024	0.0183414	0.0318314	0.0794834	0.0787296	0.0515048	0.0504824	0.0062674	0.0282167	0.00347427	0.547552	0.452448	0.9241893
7884	-31.86585	-53.0192	21.15335	0.03773	0.0115226	0.0178572	0.0619035	0.0265247	0.0318697	0.0158834	0.00112928	0.0243612	0.0980728	0.0364592	0.0499898	0.00414206	0.0243426	0.0252629	0.00898343	0.00676045	0.0126037	0.0309004	0.00797794	0.0180019	0.0393806	0.0635002	1.45672	0.725968	1.294097	0.7059028	0.343446	0.593796	0.849922	1.17658	1.68408	2.91166	0.7727613	0.5454789	1.203954	0.057589	0.0175874	0.0272563	0.0944861	0.0404859	0.0486442	0.0242436	0.00172368	0.0371836	0.149693	0.0556494	0.0763017	0.00632221	0.0371553	0.0385599	0.0137118	0.0103188	0.0192375	0.0471647	0.0121771	0.027477	0.0601084	0.0969233	0.352951	0.647049	0.6551596
7920	-28.70628	-51.46095	22.75467	0.137803	0.00813872	0.0277366	0.0595817	0.0317296	0.0153876	0.00163992	0.00882513	0.0412765	0.0504699	0.0689236	0.0325244	0.0680462	0.0182091	0.00786998	0.00119794	0.0896248	0.0227284	0.0965921	0.0220484	0.0146186	0.0111466	0.00587656	0.999229	1.00046	1.716028	0.2839724	0.466023	0.689099	0.890321	1.12319	1.45117	2.14582	0.5520777	0.1654824	0.5992605	0.163662	0.00966599	0.0329416	0.0707625	0.0376838	0.0182752	0.00194766	0.0104812	0.0490222	0.0599409	0.0818575	0.0386278	0.0808154	0.0216262	0.00934683	0.00142274	0.106443	0.0269935	0.114718	0.0261859	0.0173619	0.0132383	0.00697932	0.141986	0.858014	0.841995
7956	-40.59033	-63.15495	22.56462	0.0131449	0.0176925	0.10016	0.0718134	0.126983	0.0121268	0.215793	0.0148722	0.00894713	0.159187	0.177304	0.0487519	0.0239903	0.116791	0.0875884	0.00762338	0.066361	0.00311437	0.173196	0.120351	0.134136	0.0196737	0.0614695	0.0829912	1.55021	1.878463	0.1215367	0.125451	0.363349	0.729171	1.37142	2.75218	7.97122	1.500974	0.06470009	0.03212137	0.00738036	0.00993361	0.056236	0.0403204	0.071296	0.00680869	0.121159	0.00835017	0.00502346	0.0893773	0.0995489	0.0273722	0.0134696	0.0655733	0.0491774	0.00428022	0.0372591	0.00174859	0.0972427	0.0675723	0.0753121	0.011046	0.0345127	0.0607684	0.939232	1.78107
7992	-39.48893	-58.46467	18.97575	0.163662	0.0588048	0.0366292	0.0663037	0.0675099	0.0584826	0.0283033	0.248822	0.00678819	0.114613	0.407712	0.387242	0.325731	0.0423048	0.072406	0.0342075	0.10896	0.0392203	0.0625205	0.128394	0.38261	0.00407955	0.109089	1.22677	0.863939	1.231131	0.7688693	0.885593	0.942467	0.981683	1.01866	1.06105	1.12919	0.08785123	0.6245229	0.8519831	0.0553962	0.0199042	0.0123982	0.0224424	0.0228507	0.0197951	0.00958006	0.084221	0.00229766	0.038794	0.138002	0.131073	0.110253	0.0143193	0.0245079	0.0115785	0.0368805	0.0132752	0.0211619	0.0434588	0.129505	0.00138084	0.0369244	0.384435	0.615565	2.954396
8028	-42.56896	-57.76269	15.19372	0.0927094	0.0231348	0.166108	0.0317712	0.0076327	0.103437	0.132941	0.113233	0.0629919	0.0321245	0.00443996	0.358126	0.290835	0.0661267	0.16514	0.0214669	0.0500627	0.0935986	0.103946	0.00118086	0.0483936	0.0301631	0.311477	0.973879	1.01567	0.1579641	1.842036	0.107123	0.336412	0.711857	1.40478	2.97255	9.33506	1.615175	11.6611	0.5753107	0.0401159	0.0100106	0.0718757	0.0137475	0.00330271	0.0447579	0.0575245	0.0489966	0.0272569	0.0139005	0.0019212	0.154963	0.125846	0.0286134	0.071457	0.00928886	0.0216624	0.0405006	0.0449779	0.000510966	0.0209402	0.0130518	0.134778	0.921018	0.0789821	2.311041
8064	-39.00268	-54.51877	15.51608	0.160928	0.203568	0.202933	0.0076891	0.00737149	0.158522	0.203865	0.00441292	0.173243	0.233567	0.111493	0.1427	0.614715	0.1651	0.349048	0.0817693	0.208922	0.013918	0.0491566	0.000915276	0.124479	0.309244	0.128298	0.910086	1.05395	0.2969704	1.70303	0.724236	0.854404	0.952095	1.05032	1.17041	1.38077	0.2332897	5.734679	0.5181012	0.0440193	0.0556828	0.0555091	0.00210323	0.00201635	0.043361	0.0557639	0.00120708	0.0473877	0.0638884	0.030497	0.0390332	0.168145	0.0451604	0.0954765	0.0223667	0.0571472	0.00380705	0.013446	0.000250359	0.0340491	0.0845886	0.0350938	0.851515	0.148485	3.655857
8100	-39.63926	-58.10599	18.46672	0.00883496	0.0233924	0.0472343	0.00072549	0.0712304	0.0588102	0.00465508	0.0209678	0.0588967	0.0398121	0.0425224	0.0943606	0.0557502	0.00258062	0.0270202	0.0680962	0.0299993	0.0878805	0.0386931	0.0129384	0.000526923	0.0528716	0.00596775	1.38969	0.766188	0.4344292	1.565571	0.147517	0.393226	0.747371	1.33802	2.54306	6.77886	1.383816	3.603742	1.08826	0.0103482	0.027399	0.0553246	0.000849751	0.0834306	0.0688832	0.0054524	0.0245591	0.0689845	0.0466311	0.0498056	0.110523	0.065299	0.00302262	0.0316483	0.0797596	0.0351376	0.102933	0.0453205	0.0151545	0.000617174	0.0619274	0.00698991	0.782785	0.217215	0.8537673
8136	-33.49438	-54.17435	20.67997	0.0512195	0.0273646	0.0330659	0.0145495	0.10378	0.0629497	0.00768199	0.00791668	0.140936	0.0662782	0.0993993	0.0178982	0.046205	0.195615	0.130963	0.00448045	0.0534266	0.091061	0.0171692	0.0444193	0.00311814	0.249948	0.00868429	1.04589	0.972463	0.9050941	1.094906	0.69534	0.837605	0.946215	1.05684	1.19388	1.43815	0.2627303	1.209715	0.645306	0.0346516	0.018513	0.0223701	0.00984319	0.0702101	0.0425874	0.0051971	0.00535588	0.0953474	0.0448393	0.0672467	0.0121087	0.0312591	0.13234	0.0886004	0.00303116	0.0361447	0.0616056	0.0116155	0.030051	0.00210952	0.169098	0.00587519	0.547453	0.452547	1.478129
8172	-38.17188	-55.72985	17.55797	0.0174718	0.158148	0.0626095	0.023746	0.0502965	0.103605	0.00239588	0.195948	0.0360462	0.170387	0.28846	0.241532	0.050423	0.0565605	0.133713	0.0315557	0.0277228	0.0790709	0.0150581	0.0763098	0.0111835	0.0138879	0.0276177	1.46068	0.723591	0.3096029	1.690397	0.60972	0.785611	0.927485	1.07818	1.27289	1.6401	0.3577418	5.459888	1.211194	0.00932454	0.0844019	0.033414	0.012673	0.0268427	0.0552927	0.00127865	0.104575	0.0192375	0.0909335	0.153948	0.128903	0.0269103	0.0301858	0.0713611	0.016841	0.0147954	0.0421993	0.00803637	0.0407258	0.00596854	0.00741185	0.0147393	0.845199	0.154801	1.873748
8208	-37.2205	-57.15007	19.92957	0.0149787	0.26953	0.0461837	0.284152	0.100412	0.0881146	0.0230053	0.119191	0.1143	0.0481633	0.130868	0.324508	0.0341963	0.00593269	0.0972075	0.00412679	0.0907567	0.00513817	0.00396211	0.0871394	0.00673018	0.00954745	0.0575928	0.636535	1.21808	0.7758054	1.224195	0.428129	0.661178	0.878906	1.13778	1.51245	2.33574	0.6134012	1.577966	0.3135435	0.00761989	0.137114	0.0234943	0.144552	0.0510809	0.0448253	0.0117031	0.0606343	0.0581463	0.0245014	0.0665745	0.165082	0.0173962	0.00301805	0.0494509	0.00209936	0.0461693	0.00261386	0.00201558	0.0443292	0.00342375	0.00485693	0.0292984	0.612097	0.387903	1.965736
8244	-37.62077	-58.07129	20.45052	0.0167593	0.0265104	0.001149	0.0106756	0.231808	0.0674468	0.0551167	0.0329674	0.015912	0.0442267	0.0415625	0.0409737	0.143177	0.0196491	0.0913764	0.060111	0.150056	0.0120522	0.0344399	0.0348845	0.0166661	0.0166266	0.0780617	0.787607	1.12744	0.7294185	1.270581	0.35319	0.601953	0.853547	1.17158	1.66126	2.83134	0.7525334	1.74191	0.4191493	0.0134915	0.0213414	0.000924969	0.00859404	0.18661	0.0542959	0.0443699	0.0265393	0.0128094	0.0356032	0.0334585	0.0329845	0.11526	0.0158179	0.0735596	0.0483904	0.120798	0.00970225	0.0277247	0.0280826	0.0134165	0.0133847	0.0628411	0.635291	0.364709	1.242209
8280	-34.88254	-53.25362	18.37108	0.00962758	0.0537221	0.0648111	0.0134348	0.0904951	0.00199377	0.00271651	0.00407473	0.0610723	0.011974	0.0278337	0.0218207	0.0826749	0.000164192	0.0389649	0.0106073	0.0112557	0.00480558	0.0403495	0.0411828	0.0171823	0.00518588	0.00268466	1.89908	0.46055	0.877231	1.122769	0.0685839	0.270659	0.66516	1.5034	3.69469	14.5807	1.937606	1.279901	2.474109	0.0155626	0.0868399	0.104765	0.021717	0.146282	0.00322285	0.00439114	0.00658666	0.0987213	0.0193555	0.0449922	0.0352724	0.133641	0.000265411	0.0629853	0.0171463	0.0181944	0.00776805	0.0652235	0.0665705	0.0277746	0.00838279	0.00433966	0.561385	0.438615	0.6186341
8316	-42.42884	-61.72233	19.2935	0.0516219	0.0440281	0.0151178	0.0652407	0.0658113	0.0282815	0.0676609	0.0238129	0.0787616	0.0839407	0.108734	0.0470719	0.0534676	0.0084438	0.0513652	0.0155359	0.00776106	0.0235303	0.0407355	0.0933993	0.0781856	0.00388543	0.0148453	1.61912	0.628527	1.052275	0.9477253	0.114656	0.347749	0.719256	1.39033	2.87564	8.72172	1.566034	0.9006444	1.545633	0.048189	0.0411002	0.0141125	0.0609022	0.0614348	0.0264008	0.0631613	0.0222294	0.0735238	0.0783585	0.101503	0.0439416	0.049912	0.00788228	0.0479494	0.0145027	0.00724494	0.0219655	0.0380266	0.0871882	0.0729862	0.00362704	0.0138581	0.473863	0.526137	1.071238
8352	-38.53959	-56.15992	17.62033	0.136457	0.113283	0.0586384	0.0153533	0.192519	0.025703	0.0391842	0.0393148	0.0265389	0.104912	0.16857	0.0887299	0.00614027	0.00573846	0.110077	0.045312	0.013204	0.00471047	0.0165574	0.128908	0.16018	0.0230431	0.0768509	0.385095	1.36894	0.1757141	1.824286	0.166173	0.41674	0.761036	1.314	2.39957	6.01782	1.297709	10.38212	0.1687849	0.0852896	0.070805	0.0366507	0.00959624	0.12033	0.0160651	0.0244912	0.0245729	0.0165876	0.065573	0.105361	0.0554588	0.00383785	0.0035867	0.0688013	0.0283213	0.00825286	0.00294418	0.0103488	0.0805713	0.100117	0.0144026	0.0480341	0.912143	0.0878571	1.599925
8388	-37.98195	-57.25447	19.27253	0.00832271	0.00242744	0.0272243	0.00529303	0.0382467	0.0230736	0.0200862	0.0504837	0.0123054	0.0235542	0.0391928	0.0063187	0.0233865	0.0103537	0.0201543	0.00744628	0.00948988	0.00887416	0.00515126	0.0125265	0.0349974	8.0924e-05	0.00304171	0.0622969	1.56262	0.26326	1.73674	0.0668985	0.267395	0.662647	1.5091	3.73979	14.948	1.955597	6.597051	0.02392015	0.0212297	0.00619195	0.0694443	0.0135016	0.0975603	0.0588566	0.0512361	0.128775	0.0313887	0.0600823	0.0999737	0.0161178	0.0596547	0.0264104	0.05141	0.0189941	0.0242069	0.0226364	0.0131399	0.0319528	0.0892718	0.000206422	0.00775884	0.86837	0.13163	0.3920314
8424	-40.28243	-60.2503	19.96787	0.127341	0.0365448	0.00934774	0.0347563	0.031591	0.0296519	0.0154756	0.0047361	0.052153	0.0178008	0.174462	0.015619	0.0300373	0.00992447	0.0781878	0.0569772	0.0487182	0.0053769	0.044999	0.0380766	0.0485917	0.0162983	9.72182e-05	1.52114	0.687318	1.136844	0.863156	0.151639	0.398547	0.750511	1.33243	2.50911	6.5946	1.36389	0.7592563	1.327889	0.137404	0.0394327	0.0100864	0.0375029	0.0340875	0.0319951	0.0166986	0.00511036	0.0562743	0.0192075	0.188248	0.0168533	0.032411	0.0107087	0.0843665	0.0614797	0.0525681	0.0058018	0.0485549	0.0410856	0.0524316	0.0175862	0.000104901	0.431578	0.568422	0.9267641
8460	-42.84577	-57.8805	15.03473	0.0845641	0.174189	0.153921	0.0412449	0.0914019	0.119079	0.00644316	0.363723	0.157897	0.111989	0.0719578	0.0986263	0.170967	0.0503668	0.172613	0.0350098	0.0649533	0.0276498	0.057718	0.111042	0.090035	0.13568	0.00377999	2.03287	0.38028	0.2458457	1.754154	0.464163	0.687756	0.88978	1.12387	1.454	2.15442	0.5549695	7.135184	3.207431	0.0353108	0.0727348	0.0642715	0.0172224	0.038166	0.0497229	0.00269042	0.151877	0.0659318	0.0467623	0.0300469	0.0411827	0.0713895	0.0210313	0.0720769	0.0146188	0.0271221	0.0115455	0.0241009	0.046367	0.0375952	0.0566547	0.00157838	0.877077	0.122923	2.39485
